value,timestamp,anomaly
-0.3214781539699521,2022-02-26 00:00:00,False
0.0067597556561454,2022-02-26 06:00:00,False
-0.3543320790955668,2022-02-26 12:00:00,False
-0.6681181798947461,2022-02-26 18:00:00,False
-0.2591584702267514,2022-02-27 00:00:00,False
0.0783817548357018,2022-02-27 06:00:00,False
0.1442745340263094,2022-02-27 12:00:00,True
-0.8433102157056143,2022-02-27 18:00:00,True
-8.956243886590245e-17,2022-02-28 00:00:00,False
0.3530771090676919,2022-02-28 06:00:00,False
-7.402556680997797e-17,2022-02-28 12:00:00,False
-0.3529740867058908,2022-02-28 18:00:00,False
0.2956740838261072,2022-03-01 00:00:00,False
0.5991323288961418,2022-03-01 06:00:00,False
0.2266892299939368,2022-03-01 12:00:00,False
-0.0759367415840185,2022-03-01 18:00:00,False
0.33252235624504,2022-03-02 00:00:00,False
0.671795136597449,2022-03-02 06:00:00,False
0.3435944774180577,2022-03-02 12:00:00,False
-0.0086515649022277,2022-03-02 18:00:00,False
0.1645218797487807,2022-03-03 00:00:00,False
0.4662323388061927,2022-03-03 06:00:00,False
0.1479870227719071,2022-03-03 12:00:00,False
-0.1848164771246967,2022-03-03 18:00:00,False
-0.1158020141807145,2022-03-04 00:00:00,False
0.2095007840685457,2022-03-04 06:00:00,False
-0.1378331055292769,2022-03-04 12:00:00,False
-0.422319168596626,2022-03-04 18:00:00,False
-0.4209242999959091,2022-03-05 00:00:00,False
0.0093508859133817,2022-03-05 06:00:00,False
-0.3160727526063437,2022-03-05 12:00:00,False
-0.6288299743484869,2022-03-05 18:00:00,False
-0.2384435845794648,2022-03-06 00:00:00,False
0.0663412077996762,2022-03-06 06:00:00,False
-0.2818848485030922,2022-03-06 12:00:00,False
-0.6362116671057481,2022-03-06 18:00:00,False
-1.205716467163365e-16,2022-03-07 00:00:00,False
0.2414163820886891,2022-03-07 06:00:00,False
-0.1898294162675675,2022-03-07 12:00:00,True
-0.3910762748116242,2022-03-07 18:00:00,False
0.2434006124183124,2022-03-08 00:00:00,False
0.6844853474618955,2022-03-08 06:00:00,False
0.2838166739902978,2022-03-08 12:00:00,False
-0.0687158403511027,2022-03-08 18:00:00,False
0.3321744289754571,2022-03-09 00:00:00,False
0.6659367934998212,2022-03-09 06:00:00,False
0.3058703487380623,2022-03-09 12:00:00,False
-0.0098962013957113,2022-03-09 18:00:00,False
0.1457859720604553,2022-03-10 00:00:00,False
0.4839475229450226,2022-03-10 06:00:00,False
0.1915628824963444,2022-03-10 12:00:00,False
-0.1575320277641782,2022-03-10 18:00:00,False
-0.1546089228950192,2022-03-11 00:00:00,False
0.210066463505919,2022-03-11 06:00:00,False
-0.1372861005523794,2022-03-11 12:00:00,False
-0.4561280082215518,2022-03-11 18:00:00,False
-0.2820425900707126,2022-03-12 00:00:00,False
0.0076409996879731,2022-03-12 06:00:00,False
-0.3366684339170339,2022-03-12 12:00:00,False
-0.7517087173673319,2022-03-12 18:00:00,False
-0.3076833405711267,2022-03-13 00:00:00,False
0.0776602593119965,2022-03-13 06:00:00,False
-0.2730702853970859,2022-03-13 12:00:00,False
-0.6591935500430514,2022-03-13 18:00:00,False
,2022-03-14 00:00:00,False
0.3107998016407902,2022-03-14 06:00:00,False
-6.670120536954917e-17,2022-03-14 12:00:00,False
-0.4035425151098916,2022-03-14 18:00:00,False
0.235715519964307,2022-03-15 00:00:00,False
0.5610090412879416,2022-03-15 06:00:00,False
0.2402013436366272,2022-03-15 12:00:00,False
-0.0785285601999809,2022-03-15 18:00:00,False
0.2814779813808947,2022-03-16 00:00:00,False
-0.0967768493225094,2022-03-16 06:00:00,True
0.2901142867726329,2022-03-16 12:00:00,False
-0.0084143619829378,2022-03-16 18:00:00,False
0.1528128602425805,2022-03-17 00:00:00,False
0.4276645599208431,2022-03-17 06:00:00,False
0.1325224814951749,2022-03-17 12:00:00,False
-0.2153009173349854,2022-03-17 18:00:00,False
-0.1558843324273003,2022-03-18 00:00:00,False
0.2042368921704816,2022-03-18 06:00:00,False
-0.1445938414091465,2022-03-18 12:00:00,False
-0.4936772150429762,2022-03-18 18:00:00,False
-0.3373065904192695,2022-03-19 00:00:00,False
0.008337912944859,2022-03-19 06:00:00,False
,2022-03-19 12:00:00,False
-0.6540322802328982,2022-03-19 18:00:00,True
-0.2854057355673406,2022-03-20 00:00:00,False
-0.5691098441460052,2022-03-20 06:00:00,True
-0.235978654773838,2022-03-20 12:00:00,False
-0.6524762319495381,2022-03-20 18:00:00,False
-1.2600795096112611e-16,2022-03-21 00:00:00,False
0.3581326744259142,2022-03-21 06:00:00,False
0.7491968408916168,2022-03-21 12:00:00,True
-0.3599786113665909,2022-03-21 18:00:00,False
0.2583458866789345,2022-03-22 00:00:00,False
0.6389887672949531,2022-03-22 06:00:00,False
0.6418431918562668,2022-03-22 12:00:00,True
-0.0764193993216751,2022-03-22 18:00:00,False
0.317809901208772,2022-03-23 00:00:00,False
0.601924054901898,2022-03-23 06:00:00,False
0.3410383946926894,2022-03-23 12:00:00,False
-0.0089792622653062,2022-03-23 18:00:00,False
0.1606890619129685,2022-03-24 00:00:00,False
0.4734809375637696,2022-03-24 06:00:00,False
0.1490564687973607,2022-03-24 12:00:00,False
-0.1902871316873046,2022-03-24 18:00:00,False
-0.1618348291263486,2022-03-25 00:00:00,False
0.1806494411289707,2022-03-25 06:00:00,False
-0.131705969482245,2022-03-25 12:00:00,False
-0.4250275595761965,2022-03-25 18:00:00,False
-0.3332223790364347,2022-03-26 00:00:00,False
0.0091537813877649,2022-03-26 06:00:00,False
-0.3509067764618855,2022-03-26 12:00:00,False
-0.6764735106826868,2022-03-26 18:00:00,False
-0.2436746059680734,2022-03-27 00:00:00,False
0.073829850075904,2022-03-27 06:00:00,False
-0.2757338012435988,2022-03-27 12:00:00,False
-0.5209059896755803,2022-03-27 18:00:00,False
-8.926903488655423e-17,2022-03-28 00:00:00,False
0.3052163546740895,2022-03-28 06:00:00,False
-5.1833844792671787e-17,2022-03-28 12:00:00,False
-0.3230677464796311,2022-03-28 18:00:00,False
0.2825480532875542,2022-03-29 00:00:00,False
0.6251106805936534,2022-03-29 06:00:00,False
0.243810589876412,2022-03-29 12:00:00,False
-0.07066412553363,2022-03-29 18:00:00,False
0.3690635500435764,2022-03-30 00:00:00,False
0.727732634656851,2022-03-30 06:00:00,False
0.2785956437055766,2022-03-30 12:00:00,False
-0.0086600405338096,2022-03-30 18:00:00,False
0.1360673869180917,2022-03-31 00:00:00,False
0.4799252076885931,2022-03-31 06:00:00,False
0.1559734327785658,2022-03-31 12:00:00,False
-0.1964668534628617,2022-03-31 18:00:00,False
0.1344822464535679,2022-04-01 00:00:00,False
0.5710032869633971,2022-04-01 06:00:00,False
0.1647452933510405,2022-04-01 12:00:00,False
-0.1666475663295465,2022-04-01 18:00:00,False
0.0090246298375254,2022-04-02 00:00:00,False
0.3474821166540269,2022-04-02 06:00:00,False
0.0071533872377008,2022-04-02 12:00:00,False
-0.3281157716550287,2022-04-02 18:00:00,False
0.0665181528752201,2022-04-03 00:00:00,False
0.4564740767836844,2022-04-03 06:00:00,False
0.9647093207616524,2022-04-03 12:00:00,True
-0.2409604794833053,2022-04-03 18:00:00,False
0.3583014928562285,2022-04-04 00:00:00,False
0.6235011039878691,2022-04-04 06:00:00,False
0.3256519155672139,2022-04-04 12:00:00,False
-1.2117031936594927e-16,2022-04-04 18:00:00,False
0.6586582107339187,2022-04-05 00:00:00,False
1.0753855635877922,2022-04-05 06:00:00,False
0.6437682852776185,2022-04-05 12:00:00,False
0.2591440518026909,2022-04-05 18:00:00,False
0.6289435160836853,2022-04-06 00:00:00,False
0.9925717808824924,2022-04-06 06:00:00,False
0.6104982422089812,2022-04-06 12:00:00,False
0.3104410194920329,2022-04-06 18:00:00,False
0.5105498509330781,2022-04-07 00:00:00,False
0.7157259538848014,2022-04-07 06:00:00,False
0.4909843505440457,2022-04-07 12:00:00,False
0.1703078165303354,2022-04-07 18:00:00,False
0.1970071361431448,2022-04-08 00:00:00,False
0.5087546917817637,2022-04-08 06:00:00,False
0.1912291496420245,2022-04-08 12:00:00,False
-0.1417838662740094,2022-04-08 18:00:00,False
0.0085013930971698,2022-04-09 00:00:00,False
0.34713712435579,2022-04-09 06:00:00,False
0.0084157832976962,2022-04-09 12:00:00,False
-0.8945468041503915,2022-04-09 18:00:00,True
0.06378554500731,2022-04-10 00:00:00,False
0.4212728241632035,2022-04-10 06:00:00,False
0.0732992174689025,2022-04-10 12:00:00,False
-0.2655966984579221,2022-04-10 18:00:00,False
0.3516431421110032,2022-04-11 00:00:00,False
0.6417075827638881,2022-04-11 06:00:00,False
0.3441829010153168,2022-04-11 12:00:00,False
-1.1549197366467226e-16,2022-04-11 18:00:00,False
0.51392915039001,2022-04-12 00:00:00,False
0.8686536801185389,2022-04-12 06:00:00,False
0.6489209003416149,2022-04-12 12:00:00,False
0.2131909635634173,2022-04-12 18:00:00,False
0.6526394690719584,2022-04-13 00:00:00,False
1.0259342711473205,2022-04-13 06:00:00,False
0.7224794569813098,2022-04-13 12:00:00,False
0.3178393235990547,2022-04-13 18:00:00,False
0.43863023326007,2022-04-14 00:00:00,False
0.8901785852625197,2022-04-14 06:00:00,False
0.4152286903750929,2022-04-14 12:00:00,False
0.143668227999454,2022-04-14 18:00:00,False
0.1934527291221645,2022-04-15 00:00:00,False
0.4941997270883596,2022-04-15 06:00:00,False
