value,timestamp,anomaly
-0.2246305294031859,2021-07-01 00:00:00,False
-0.3156403939615734,2021-07-01 00:10:00,False
-0.2695426617866692,2021-07-01 00:20:00,False
-0.2520891459890417,2021-07-01 00:30:00,False
-0.2329888152524006,2021-07-01 00:40:00,False
,2021-07-01 00:50:00,True
-0.2501844527470677,2021-07-01 01:00:00,False
-0.3152236550011056,2021-07-01 01:10:00,False
-0.168595192785977,2021-07-01 01:20:00,True
-0.2521362732062151,2021-07-01 01:30:00,False
-0.2718735411032365,2021-07-01 01:40:00,False
-0.2855915356547157,2021-07-01 01:50:00,False
-0.2773429766770245,2021-07-01 02:00:00,False
-0.2865322776662826,2021-07-01 02:10:00,False
-0.2988983078710591,2021-07-01 02:20:00,False
-0.2331796459947449,2021-07-01 02:30:00,False
,2021-07-01 02:40:00,False
-0.2949480012213534,2021-07-01 02:50:00,False
-0.3155887163439335,2021-07-01 03:00:00,False
-0.2616001060961694,2021-07-01 03:10:00,False
,2021-07-01 03:20:00,False
-0.2063104965284774,2021-07-01 03:30:00,False
-0.2950928536584295,2021-07-01 03:40:00,False
-0.2360621304165955,2021-07-01 03:50:00,False
-0.2344155095492646,2021-07-01 04:00:00,False
-0.2607303958195259,2021-07-01 04:10:00,False
-0.3031259323216589,2021-07-01 04:20:00,False
-0.2710303632582705,2021-07-01 04:30:00,False
-0.287813515794468,2021-07-01 04:40:00,False
-0.2977660442633002,2021-07-01 04:50:00,False
-0.2971936927350149,2021-07-01 05:00:00,False
-0.2407489280926046,2021-07-01 05:10:00,False
-0.304113815481046,2021-07-01 05:20:00,False
-0.2459937925919207,2021-07-01 05:30:00,False
-0.27662507839934,2021-07-01 05:40:00,False
0.702647700338149,2021-07-01 05:50:00,True
-0.2783284564038023,2021-07-01 06:00:00,False
-0.2673419853162311,2021-07-01 06:10:00,False
-0.2490981412739829,2021-07-01 06:20:00,False
-0.2280117088811745,2021-07-01 06:30:00,False
,2021-07-01 06:40:00,False
-0.2566752999603127,2021-07-01 06:50:00,False
-0.2900211364016179,2021-07-01 07:00:00,False
-0.2726042549046786,2021-07-01 07:10:00,False
-0.2996630251597559,2021-07-01 07:20:00,False
-0.2808463779996376,2021-07-01 07:30:00,False
-0.2430173055432363,2021-07-01 07:40:00,False
-0.2906997560217729,2021-07-01 07:50:00,False
-0.2745017719415469,2021-07-01 08:00:00,False
,2021-07-01 08:10:00,False
-0.3221145083142727,2021-07-01 08:20:00,False
-0.3009727611511085,2021-07-01 08:30:00,False
-0.2253353276389066,2021-07-01 08:40:00,False
-0.7652779305404211,2021-07-01 08:50:00,True
-0.2412055081182814,2021-07-01 09:00:00,False
-0.2638586441953293,2021-07-01 09:10:00,False
-0.2920879164258066,2021-07-01 09:20:00,False
-0.2689207380202341,2021-07-01 09:30:00,False
-0.1071396493524827,2021-07-01 09:40:00,True
-0.3024902902180642,2021-07-01 09:50:00,False
-0.2657539607983363,2021-07-01 10:00:00,False
-0.2739506345851341,2021-07-01 10:10:00,False
-0.2932190051729867,2021-07-01 10:20:00,False
-0.2243166251349413,2021-07-01 10:30:00,False
-0.2695109376615944,2021-07-01 10:40:00,False
-0.2696585943388752,2021-07-01 10:50:00,False
-0.3023581563826541,2021-07-01 11:00:00,False
-0.2914207681807902,2021-07-01 11:10:00,False
-0.2711077385441926,2021-07-01 11:20:00,False
-0.213927692324331,2021-07-01 11:30:00,False
-0.2831632346366859,2021-07-01 11:40:00,False
,2021-07-01 11:50:00,False
-0.2718822487265451,2021-07-01 12:00:00,False
-0.3063983094240163,2021-07-01 12:10:00,False
-0.2955423746189748,2021-07-01 12:20:00,False
-0.2876194593313889,2021-07-01 12:30:00,False
,2021-07-01 12:40:00,False
-0.2742521918179447,2021-07-01 12:50:00,False
,2021-07-01 13:00:00,False
-0.2568425469985339,2021-07-01 13:10:00,False
-0.2620900505978506,2021-07-01 13:20:00,False
-0.2556009083363132,2021-07-01 13:30:00,False
-0.2918366258898277,2021-07-01 13:40:00,False
-0.2598906787790465,2021-07-01 13:50:00,False
-0.2548968536687337,2021-07-01 14:00:00,False
-0.1912997071133302,2021-07-01 14:10:00,False
-0.3015080465450492,2021-07-01 14:20:00,False
-0.2714176697512852,2021-07-01 14:30:00,False
-0.2339166447954198,2021-07-01 14:40:00,False
-0.2636211963472571,2021-07-01 14:50:00,False
-0.3164965717425922,2021-07-01 15:00:00,False
0.9587577842477716,2021-07-01 15:10:00,True
,2021-07-01 15:20:00,False
-0.270953976020987,2021-07-01 15:30:00,False
-0.2959368699839058,2021-07-01 15:40:00,False
-0.2388824780543178,2021-07-01 15:50:00,False
