value,timestamp,anomaly
-1.065012340592976,2021-10-29 00:00:00,False
-0.8449219580563018,2021-10-29 00:10:00,False
-1.0036739161804684,2021-10-29 00:20:00,False
-0.9760662529641768,2021-10-29 00:30:00,False
-0.8903526771654764,2021-10-29 00:40:00,False
-0.9446326495131622,2021-10-29 00:50:00,False
-0.9907884327079288,2021-10-29 01:00:00,False
-0.8395366906969453,2021-10-29 01:10:00,False
-1.030476627236539,2021-10-29 01:20:00,False
-0.9874943623393436,2021-10-29 01:30:00,False
-0.9876585084316672,2021-10-29 01:40:00,False
-0.939636589642169,2021-10-29 01:50:00,False
-0.8349372286034358,2021-10-29 02:00:00,False
-0.925155670983664,2021-10-29 02:10:00,False
-0.9817467745828996,2021-10-29 02:20:00,False
-1.0228317378488785,2021-10-29 02:30:00,False
-0.2090933934446375,2021-10-29 02:40:00,True
-0.9357249202880668,2021-10-29 02:50:00,False
-1.044788537372789,2021-10-29 03:00:00,False
-1.0736602202398198,2021-10-29 03:10:00,False
-0.848791999606948,2021-10-29 03:20:00,False
-1.187623271389842,2021-10-29 03:30:00,False
-0.9892117571773038,2021-10-29 03:40:00,False
-0.9999249758062688,2021-10-29 03:50:00,False
-1.1345917163413477,2021-10-29 04:00:00,False
-1.1219801293470355,2021-10-29 04:10:00,False
-1.059422722205119,2021-10-29 04:20:00,False
-1.0343177770091356,2021-10-29 04:30:00,False
-1.0689199824457576,2021-10-29 04:40:00,False
-0.9047325151647954,2021-10-29 04:50:00,False
-0.9089403106559172,2021-10-29 05:00:00,False
-1.155396088242607,2021-10-29 05:10:00,False
-0.9804715983001157,2021-10-29 05:20:00,False
0.2679991984346002,2021-10-29 05:30:00,True
-0.3585672861958877,2021-10-29 05:40:00,True
-0.9121356915622024,2021-10-29 05:50:00,False
-1.1304800361372258,2021-10-29 06:00:00,False
-1.0486479474697274,2021-10-29 06:10:00,False
-0.8908309293486393,2021-10-29 06:20:00,False
-1.0925978955010276,2021-10-29 06:30:00,False
-0.8800461103859731,2021-10-29 06:40:00,False
-1.0158301469424889,2021-10-29 06:50:00,False
-0.8912331700904651,2021-10-29 07:00:00,False
-1.0712026694577776,2021-10-29 07:10:00,False
-0.8256328490750797,2021-10-29 07:20:00,False
-0.8398110628148557,2021-10-29 07:30:00,False
-1.0949531856638073,2021-10-29 07:40:00,False
-0.9544387633677252,2021-10-29 07:50:00,False
-0.8085580208375008,2021-10-29 08:00:00,False
-1.1567475888662777,2021-10-29 08:10:00,False
-0.9660638758580476,2021-10-29 08:20:00,False
-1.011509598707183,2021-10-29 08:30:00,False
-1.058642336388256,2021-10-29 08:40:00,False
-1.0835094865366697,2021-10-29 08:50:00,False
-1.2371579444551182,2021-10-29 09:00:00,False
-0.9279475893245548,2021-10-29 09:10:00,False
-1.0401003116327308,2021-10-29 09:20:00,False
-1.1435127895654529,2021-10-29 09:30:00,False
-0.9781093630162798,2021-10-29 09:40:00,False
-0.7125961126490155,2021-10-29 09:50:00,False
,2021-10-29 10:00:00,False
-0.996012527965908,2021-10-29 10:10:00,False
-1.0683142569304684,2021-10-29 10:20:00,False
-1.1353137674289149,2021-10-29 10:30:00,False
-1.0925565552924643,2021-10-29 10:40:00,False
-0.8731833348903152,2021-10-29 10:50:00,False
,2021-10-29 11:00:00,False
-0.327237719867129,2021-10-29 11:10:00,True
-1.2092823512875763,2021-10-29 11:20:00,False
